filename,width,height,class,xmin,ymin,xmax,ymax
12_3_25.xml,800,800,ship,153,416,158,421
12_5_27.xml,800,800,ship,329,123,356,148
12_5_27.xml,800,800,ship,367,185,403,223
12_5_27.xml,800,800,ship,418,251,447,277
12_5_27.xml,800,800,ship,412,435,436,461
12_5_27.xml,800,800,ship,248,652,268,668
12_5_27.xml,800,800,ship,241,770,262,785
12_5_27.xml,800,800,ship,593,470,626,494
12_5_27.xml,800,800,ship,700,526,735,549
12_2_30.xml,800,800,ship,397,31,406,42
12_2_30.xml,800,800,ship,609,427,617,438
12_2_30.xml,800,800,ship,631,416,639,432
12_2_30.xml,800,800,ship,551,447,561,453
12_2_30.xml,800,800,ship,231,638,239,650
12_2_30.xml,800,800,ship,237,603,244,614
12_2_30.xml,800,800,ship,257,587,266,599
12_2_30.xml,800,800,ship,276,578,287,593
12_2_30.xml,800,800,ship,258,610,269,617
12_2_30.xml,800,800,ship,266,612,278,626
12_2_30.xml,800,800,ship,252,633,260,642
12_2_30.xml,800,800,ship,294,789,303,800
12_2_30.xml,800,800,ship,280,757,291,773
12_2_30.xml,800,800,ship,333,780,346,796
12_2_30.xml,800,800,ship,297,726,307,737
12_2_30.xml,800,800,ship,285,713,290,721
12_2_30.xml,800,800,ship,267,271,272,277
12_5_16.xml,800,800,ship,787,183,800,222
12_6_26.xml,800,800,ship,52,11,79,32
12_6_26.xml,800,800,ship,674,300,695,318
12_6_26.xml,800,800,ship,546,535,560,553
12_6_26.xml,800,800,ship,704,481,720,496
12_6_26.xml,800,800,ship,547,756,580,777
12_6_26.xml,800,800,ship,632,688,642,697
12_6_26.xml,800,800,ship,769,645,779,656
12_6_26.xml,800,800,ship,782,578,800,599
12_6_26.xml,800,800,ship,790,485,800,504
12_6_26.xml,800,800,ship,642,682,646,686
12_6_26.xml,800,800,ship,778,637,785,644
12_6_26.xml,800,800,ship,791,218,796,224
12_4_27.xml,800,800,ship,428,467,445,482
12_4_30.xml,800,800,ship,579,587,587,595
12_4_30.xml,800,800,ship,586,582,591,586
12_4_30.xml,800,800,ship,573,561,578,567
12_4_30.xml,800,800,ship,577,521,582,528
12_4_30.xml,800,800,ship,568,633,579,641
12_4_30.xml,800,800,ship,563,646,571,652
12_4_30.xml,800,800,ship,560,658,565,664
12_4_30.xml,800,800,ship,264,401,273,409
12_4_30.xml,800,800,ship,101,143,108,149
12_4_30.xml,800,800,ship,600,22,607,31
12_4_30.xml,800,800,ship,621,44,630,50
12_4_30.xml,800,800,ship,615,23,622,31
10_19_17.xml,800,800,ship,678,407,729,454
10_11_6.xml,800,800,ship,594,722,620,740
09_3_12.xml,800,800,ship,664,211,686,229
08_5_29.xml,800,800,ship,336,279,355,297
08_5_29.xml,800,800,ship,738,547,750,565
10_17_9.xml,800,800,ship,104,66,129,81
09_8_22.xml,800,800,ship,624,494,656,527
09_8_22.xml,800,800,ship,625,6,639,29
10_11_12.xml,800,800,ship,380,98,423,132
10_11_12.xml,800,800,ship,652,468,669,487
08_18_11.xml,800,800,ship,189,759,205,775
08_18_11.xml,800,800,ship,697,748,706,760
08_18_11.xml,800,800,ship,727,773,737,782
08_18_11.xml,800,800,ship,740,768,750,781
08_18_11.xml,800,800,ship,751,725,756,730
08_6_21.xml,800,800,ship,341,724,363,760
09_19_21.xml,800,800,ship,726,125,730,131
09_19_21.xml,800,800,ship,738,117,742,121
09_19_21.xml,800,800,ship,701,124,704,129
09_19_21.xml,800,800,ship,699,128,702,132
09_19_21.xml,800,800,ship,720,125,724,129
09_19_21.xml,800,800,ship,690,128,696,132
09_19_21.xml,800,800,ship,684,127,687,132
09_19_21.xml,800,800,ship,680,123,685,130
09_19_21.xml,800,800,ship,764,99,768,103
09_19_21.xml,800,800,ship,748,110,751,115
09_19_21.xml,800,800,ship,709,125,713,130
09_19_21.xml,800,800,ship,684,119,689,123
09_19_14.xml,800,800,ship,608,127,634,164
09_19_14.xml,800,800,ship,636,184,648,206
09_19_14.xml,800,800,ship,650,241,672,264
09_19_14.xml,800,800,ship,647,290,659,317
09_19_14.xml,800,800,ship,635,534,647,560
09_19_14.xml,800,800,ship,672,594,681,607
09_19_14.xml,800,800,ship,556,22,567,38
09_19_14.xml,800,800,ship,589,37,599,48
09_19_14.xml,800,800,ship,469,78,479,88
09_19_14.xml,800,800,ship,485,70,500,79
09_19_14.xml,800,800,ship,491,122,504,134
09_19_14.xml,800,800,ship,510,101,521,113
09_19_14.xml,800,800,ship,332,211,339,224
09_19_14.xml,800,800,ship,335,234,345,248
09_19_14.xml,800,800,ship,348,213,360,230
08_13_17.xml,800,800,ship,250,533,257,542
08_13_17.xml,800,800,ship,274,520,282,529
08_13_17.xml,800,800,ship,285,554,296,571
08_13_17.xml,800,800,ship,266,575,274,591
08_13_17.xml,800,800,ship,350,702,361,721
10_16_7.xml,800,800,ship,191,683,243,709
09_18_25.xml,800,800,ship,168,183,175,190
09_18_25.xml,800,800,ship,190,176,196,183
09_18_25.xml,800,800,ship,275,183,282,191
09_18_25.xml,800,800,ship,287,208,293,214
09_18_25.xml,800,800,ship,292,214,297,219
09_18_25.xml,800,800,ship,327,270,334,276
09_18_25.xml,800,800,ship,249,308,255,314
09_18_25.xml,800,800,ship,305,310,310,317
09_18_25.xml,800,800,ship,302,328,308,335
09_18_25.xml,800,800,ship,298,374,304,380
09_18_25.xml,800,800,ship,648,281,658,290
09_18_25.xml,800,800,ship,674,302,681,312
09_18_25.xml,800,800,ship,686,321,694,330
09_18_25.xml,800,800,ship,700,344,709,351
09_18_25.xml,800,800,ship,298,294,303,299
09_18_25.xml,800,800,ship,265,331,268,335
09_18_25.xml,800,800,ship,312,281,315,284
09_18_25.xml,800,800,ship,314,293,319,297
09_18_25.xml,800,800,ship,288,289,291,292
09_18_25.xml,800,800,ship,297,287,302,291
09_18_25.xml,800,800,ship,290,295,294,298
09_18_25.xml,800,800,ship,269,353,273,362
09_18_25.xml,800,800,ship,261,352,268,361
09_18_25.xml,800,800,ship,286,395,290,398
09_18_25.xml,800,800,ship,298,397,304,407
10_12_1.xml,800,800,ship,567,329,578,352
08_4_21.xml,800,800,ship,257,628,267,642
08_4_21.xml,800,800,ship,273,652,282,661
08_4_21.xml,800,800,ship,289,653,297,663
08_4_21.xml,800,800,ship,309,677,317,688
08_4_21.xml,800,800,ship,324,699,332,708
08_4_21.xml,800,800,ship,336,760,344,766
08_4_21.xml,800,800,ship,418,789,425,796
08_4_21.xml,800,800,ship,372,782,380,792
08_4_21.xml,800,800,ship,382,757,387,765
08_4_21.xml,800,800,ship,368,762,377,772
08_4_21.xml,800,800,ship,369,770,378,779
08_4_21.xml,800,800,ship,364,742,375,751
08_4_21.xml,800,800,ship,80,280,87,295
08_4_21.xml,800,800,ship,92,281,101,293
08_4_21.xml,800,800,ship,85,259,93,267
08_4_21.xml,800,800,ship,155,562,166,574
08_4_21.xml,800,800,ship,176,585,185,599
08_4_21.xml,800,800,ship,195,603,204,613
08_4_21.xml,800,800,ship,223,618,231,629
10_3_2.xml,800,800,ship,92,41,114,61
10_3_2.xml,800,800,ship,472,131,489,154
10_3_2.xml,800,800,ship,718,444,741,476
10_19_6.xml,800,800,ship,653,320,674,341
08_14_13.xml,800,800,ship,172,324,185,334
08_14_13.xml,800,800,ship,214,286,224,297
08_14_13.xml,800,800,ship,232,266,241,278
08_14_13.xml,800,800,ship,231,313,240,324
08_14_13.xml,800,800,ship,237,325,247,335
08_14_13.xml,800,800,ship,251,418,263,428
08_14_13.xml,800,800,ship,244,465,252,478
08_14_13.xml,800,800,ship,264,498,270,507
08_14_13.xml,800,800,ship,55,579,62,588
08_14_13.xml,800,800,ship,166,621,179,631
08_14_13.xml,800,800,ship,297,733,310,747
08_14_13.xml,800,800,ship,308,619,319,629
08_14_13.xml,800,800,ship,455,615,464,624
08_14_13.xml,800,800,ship,351,563,361,573
08_14_13.xml,800,800,ship,366,581,376,592
08_14_13.xml,800,800,ship,580,326,590,338
08_14_13.xml,800,800,ship,347,394,358,406
08_14_13.xml,800,800,ship,477,73,486,83
08_14_13.xml,800,800,ship,231,748,240,756
08_14_13.xml,800,800,ship,357,192,369,210
08_14_13.xml,800,800,ship,427,168,438,180
08_14_13.xml,800,800,ship,550,416,562,429
08_14_13.xml,800,800,ship,360,624,369,633
08_14_13.xml,800,800,ship,49,608,58,623
08_14_13.xml,800,800,ship,570,576,579,585
08_1_1.xml,800,800,ship,482,671,488,682
08_1_1.xml,800,800,ship,497,693,507,703
10_6_15.xml,800,800,ship,523,738,534,751
09_14_7.xml,800,800,ship,185,759,197,770
09_14_7.xml,800,800,ship,403,362,413,374
09_14_7.xml,800,800,ship,480,223,488,233
09_15_7.xml,800,800,ship,24,268,33,277
09_15_7.xml,800,800,ship,159,66,167,74
09_15_7.xml,800,800,ship,168,24,176,31
09_15_7.xml,800,800,ship,173,6,178,11
09_15_7.xml,800,800,ship,37,267,44,275
09_19_16.xml,800,800,ship,660,391,667,399
09_19_16.xml,800,800,ship,87,301,91,304
09_19_16.xml,800,800,ship,86,305,92,319
09_19_16.xml,800,800,ship,92,304,97,318
09_19_16.xml,800,800,ship,96,303,103,323
09_19_16.xml,800,800,ship,102,305,108,326
09_19_16.xml,800,800,ship,105,307,110,326
09_19_16.xml,800,800,ship,108,309,114,326
09_19_16.xml,800,800,ship,112,307,118,325
09_19_16.xml,800,800,ship,236,338,241,351
09_19_16.xml,800,800,ship,241,342,245,355
09_19_16.xml,800,800,ship,245,344,250,356
09_19_16.xml,800,800,ship,249,346,254,358
09_19_16.xml,800,800,ship,254,345,257,358
09_19_16.xml,800,800,ship,257,347,263,359
09_19_16.xml,800,800,ship,368,372,374,383
09_19_16.xml,800,800,ship,373,375,377,385
09_19_16.xml,800,800,ship,476,405,481,419
09_19_16.xml,800,800,ship,481,408,487,421
09_19_16.xml,800,800,ship,487,409,492,424
09_19_16.xml,800,800,ship,492,410,496,424
09_19_16.xml,800,800,ship,495,412,500,426
09_19_16.xml,800,800,ship,500,413,504,428
09_19_16.xml,800,800,ship,504,411,512,428
09_19_17.xml,800,800,ship,471,17,483,33
09_19_17.xml,800,800,ship,37,547,47,565
10_13_10.xml,800,800,ship,157,376,191,414
10_13_10.xml,800,800,ship,757,588,779,609
09_13_20.xml,800,800,ship,186,264,215,290
10_18_26.xml,800,800,ship,358,680,403,726
10_18_26.xml,800,800,ship,544,712,584,760
09_18_24.xml,800,800,ship,124,305,134,315
09_18_24.xml,800,800,ship,147,292,156,302
09_18_24.xml,800,800,ship,84,37,93,46
09_18_24.xml,800,800,ship,116,69,124,78
09_18_24.xml,800,800,ship,242,35,246,41
09_18_24.xml,800,800,ship,253,25,260,32
09_18_24.xml,800,800,ship,256,34,262,39
09_18_24.xml,800,800,ship,265,31,272,36
09_18_24.xml,800,800,ship,273,42,279,47
09_18_24.xml,800,800,ship,335,35,344,43
09_18_24.xml,800,800,ship,298,52,305,59
09_18_24.xml,800,800,ship,316,30,324,36
09_18_24.xml,800,800,ship,318,40,322,45
09_18_24.xml,800,800,ship,323,50,328,57
09_18_24.xml,800,800,ship,312,59,316,64
09_18_24.xml,800,800,ship,332,72,337,79
09_18_24.xml,800,800,ship,337,54,341,60
09_18_24.xml,800,800,ship,239,67,249,75
09_12_9.xml,800,800,ship,347,632,357,656
09_12_9.xml,800,800,ship,377,639,388,649
09_12_9.xml,800,800,ship,394,585,402,597
09_12_9.xml,800,800,ship,399,620,407,637
09_12_9.xml,800,800,ship,442,511,451,519
09_12_9.xml,800,800,ship,492,494,501,507
09_12_9.xml,800,800,ship,496,508,505,516
09_12_9.xml,800,800,ship,488,515,499,528
09_12_9.xml,800,800,ship,450,555,460,563
09_12_9.xml,800,800,ship,464,549,473,560
09_12_9.xml,800,800,ship,497,544,505,555
09_12_9.xml,800,800,ship,484,548,492,556
09_12_9.xml,800,800,ship,493,532,501,543
09_12_9.xml,800,800,ship,750,463,759,473
09_12_9.xml,800,800,ship,350,606,357,631
10_12_13.xml,800,800,ship,524,458,547,501
09_10_9.xml,800,800,ship,354,169,366,185
09_10_9.xml,800,800,ship,601,235,611,249
09_10_9.xml,800,800,ship,605,254,617,272
09_10_9.xml,800,800,ship,619,283,636,297
09_10_9.xml,800,800,ship,585,317,595,334
09_10_9.xml,800,800,ship,596,314,611,333
09_10_9.xml,800,800,ship,596,337,605,353
09_10_9.xml,800,800,ship,605,339,614,348
09_10_9.xml,800,800,ship,607,305,619,321
09_10_9.xml,800,800,ship,616,323,625,335
09_10_9.xml,800,800,ship,619,334,632,344
09_10_9.xml,800,800,ship,619,301,629,315
09_10_9.xml,800,800,ship,626,319,639,334
09_10_9.xml,800,800,ship,694,268,699,275
09_9_9.xml,800,800,ship,720,631,733,668
09_9_9.xml,800,800,ship,257,103,303,129
09_9_9.xml,800,800,ship,305,78,337,105
09_9_9.xml,800,800,ship,327,65,379,94
09_9_9.xml,800,800,ship,244,61,261,77
09_9_9.xml,800,800,ship,247,164,264,195
09_9_9.xml,800,800,ship,508,323,525,341
09_9_9.xml,800,800,ship,29,459,39,475
09_9_9.xml,800,800,ship,254,522,264,534
09_9_9.xml,800,800,ship,29,248,37,263
09_9_9.xml,800,800,ship,61,260,74,276
09_9_9.xml,800,800,ship,59,445,71,466
08_6_23.xml,800,800,ship,55,385,68,399
08_6_23.xml,800,800,ship,404,505,419,524
08_6_23.xml,800,800,ship,413,9,424,33
09_7_25.xml,800,800,ship,48,392,81,419
08_5_21.xml,800,800,ship,454,51,467,70
08_5_21.xml,800,800,ship,454,554,469,567
08_5_21.xml,800,800,ship,795,108,800,112
08_5_21.xml,800,800,ship,785,105,790,112
08_5_21.xml,800,800,ship,788,88,795,96
08_5_21.xml,800,800,ship,778,88,786,96
08_5_21.xml,800,800,ship,769,81,778,90
08_5_21.xml,800,800,ship,746,77,752,84
08_5_21.xml,800,800,ship,754,80,763,86
08_5_21.xml,800,800,ship,759,72,766,80
08_5_21.xml,800,800,ship,748,66,755,74
08_5_21.xml,800,800,ship,758,58,767,69
08_5_21.xml,800,800,ship,768,58,774,65
08_5_21.xml,800,800,ship,772,45,777,53
08_5_21.xml,800,800,ship,777,72,782,77
08_5_21.xml,800,800,ship,775,63,782,70
08_5_21.xml,800,800,ship,775,57,781,62
08_5_21.xml,800,800,ship,780,44,786,51
08_5_21.xml,800,800,ship,784,52,791,60
08_5_21.xml,800,800,ship,791,62,794,67
08_5_21.xml,800,800,ship,792,68,798,73
08_5_21.xml,800,800,ship,794,48,800,53
09_10_23.xml,800,800,ship,638,558,654,580
10_1_5.xml,800,800,ship,273,22,284,37
10_1_5.xml,800,800,ship,302,590,317,608
10_1_5.xml,800,800,ship,295,184,310,196
10_10_17.xml,800,800,ship,376,454,404,484
10_10_17.xml,800,800,ship,711,392,751,427
09_3_17.xml,800,800,ship,420,630,449,656
10_13_12.xml,800,800,ship,115,306,134,323
10_1_18.xml,800,800,ship,136,355,148,377
10_1_18.xml,800,800,ship,535,685,550,707
09_12_13.xml,800,800,ship,750,583,773,615
09_12_13.xml,800,800,ship,747,726,776,746
09_12_13.xml,800,800,ship,436,383,447,405
10_19_26.xml,800,800,ship,616,754,633,770
10_19_26.xml,800,800,ship,406,56,433,90
10_19_26.xml,800,800,ship,572,194,613,220
10_19_26.xml,800,800,ship,598,67,645,98
10_18_24.xml,800,800,ship,8,393,33,437
09_19_19.xml,800,800,ship,374,304,384,318
09_19_19.xml,800,800,ship,552,394,560,409
08_13_14.xml,800,800,ship,640,340,652,354
08_13_15.xml,800,800,ship,637,592,650,604
08_13_15.xml,800,800,ship,710,554,721,567
08_13_15.xml,800,800,ship,454,669,465,678
10_14_21.xml,800,800,ship,262,486,298,509
10_19_10.xml,800,800,ship,113,538,118,544
10_19_10.xml,800,800,ship,117,534,121,538
10_19_10.xml,800,800,ship,127,517,131,520
10_19_10.xml,800,800,ship,98,548,103,552
10_19_10.xml,800,800,ship,88,554,93,559
10_19_10.xml,800,800,ship,82,564,87,568
08_3_19.xml,800,800,ship,459,352,471,367
08_3_19.xml,800,800,ship,483,318,492,338
08_3_19.xml,800,800,ship,475,278,485,290
08_3_19.xml,800,800,ship,496,237,507,253
10_2_2.xml,800,800,ship,118,682,151,705
10_2_2.xml,800,800,ship,292,188,315,213
10_2_2.xml,800,800,ship,719,589,744,629
10_2_2.xml,800,800,ship,303,777,327,792
10_2_2.xml,800,800,ship,525,193,537,211
10_12_22.xml,800,800,ship,625,407,655,431
09_12_11.xml,800,800,ship,534,553,544,571
10_1_7.xml,800,800,ship,311,460,319,473
10_12_23.xml,800,800,ship,225,720,252,738
09_1_9.xml,800,800,ship,389,484,438,508
09_5_17.xml,800,800,ship,243,542,273,564
09_5_17.xml,800,800,ship,294,725,323,753
10_12_4.xml,800,800,ship,349,357,376,378
09_2_1.xml,800,800,ship,387,69,408,97
09_2_1.xml,800,800,ship,443,22,459,38
09_2_1.xml,800,800,ship,411,652,429,672
09_2_1.xml,800,800,ship,470,391,493,404
09_2_1.xml,800,800,ship,476,407,488,412
09_12_22.xml,800,800,ship,546,446,573,484
10_13_4.xml,800,800,ship,750,723,795,750
08_16_14.xml,800,800,ship,86,156,103,172
10_11_10.xml,800,800,ship,289,78,321,113
10_11_10.xml,800,800,ship,775,251,800,274
10_12_19.xml,800,800,ship,365,758,394,777
09_9_24.xml,800,800,ship,707,652,742,682
09_9_24.xml,800,800,ship,529,716,563,733
10_1_11.xml,800,800,ship,25,551,39,566
09_17_16.xml,800,800,ship,479,780,493,794
10_12_18.xml,800,800,ship,49,585,80,613
10_12_18.xml,800,800,ship,38,148,64,175
10_15_6.xml,800,800,ship,542,158,571,180
10_13_13.xml,800,800,ship,506,111,550,144
10_13_13.xml,800,800,ship,459,259,480,280
10_13_13.xml,800,800,ship,518,563,535,582
10_13_13.xml,800,800,ship,622,549,639,567
10_1_2.xml,800,800,ship,196,572,223,592
10_1_2.xml,800,800,ship,237,641,264,663
10_1_2.xml,800,800,ship,332,589,363,610
10_1_2.xml,800,800,ship,479,592,516,618
10_1_2.xml,800,800,ship,399,713,429,737
10_10_23.xml,800,800,ship,607,33,648,63
09_2_20.xml,800,800,ship,27,330,50,352
08_5_23.xml,800,800,ship,431,402,443,409
08_5_23.xml,800,800,ship,400,395,412,405
08_5_23.xml,800,800,ship,179,331,195,341
08_5_23.xml,800,800,ship,132,341,142,348
08_5_23.xml,800,800,ship,151,329,163,338
08_5_23.xml,800,800,ship,170,314,177,322
08_5_23.xml,800,800,ship,91,304,102,311
08_14_12.xml,800,800,ship,112,180,128,192
08_14_12.xml,800,800,ship,121,566,133,578
08_14_12.xml,800,800,ship,346,408,360,418
08_14_12.xml,800,800,ship,560,213,568,222
08_14_12.xml,800,800,ship,484,256,496,267
08_14_12.xml,800,800,ship,552,405,562,415
08_14_12.xml,800,800,ship,495,756,503,766
08_14_12.xml,800,800,ship,475,706,484,714
10_10_21.xml,800,800,ship,602,188,629,208
08_19_30.xml,800,800,ship,57,720,74,745
10_1_3.xml,800,800,ship,55,175,66,196
10_2_4.xml,800,800,ship,90,68,102,85
09_1_17.xml,800,800,ship,233,561,248,586
10_18_28.xml,800,800,ship,162,1,167,7
10_18_28.xml,800,800,ship,184,17,189,21
10_18_28.xml,800,800,ship,190,21,194,25
10_18_28.xml,800,800,ship,199,36,203,40
10_18_28.xml,800,800,ship,204,53,208,57
10_18_28.xml,800,800,ship,182,69,187,75
10_18_28.xml,800,800,ship,183,89,189,93
10_18_28.xml,800,800,ship,193,96,198,100
10_18_28.xml,800,800,ship,164,166,170,175
10_18_28.xml,800,800,ship,177,189,181,195
10_18_28.xml,800,800,ship,191,200,197,206
10_18_28.xml,800,800,ship,195,13,199,17
10_18_28.xml,800,800,ship,204,18,208,23
10_18_28.xml,800,800,ship,197,233,203,237
10_18_28.xml,800,800,ship,201,229,206,233
10_18_28.xml,800,800,ship,197,244,202,249
10_18_28.xml,800,800,ship,187,241,192,246
10_18_28.xml,800,800,ship,181,254,187,261
10_18_28.xml,800,800,ship,191,246,197,255
10_18_28.xml,800,800,ship,182,209,187,212
10_18_28.xml,800,800,ship,175,204,179,208
10_18_28.xml,800,800,ship,161,152,168,160
10_18_28.xml,800,800,ship,166,268,171,273
10_18_28.xml,800,800,ship,165,278,172,283
10_18_28.xml,800,800,ship,165,285,170,289
10_18_28.xml,800,800,ship,173,299,178,304
10_18_28.xml,800,800,ship,172,307,177,310
10_18_28.xml,800,800,ship,173,311,176,316
10_18_28.xml,800,800,ship,172,318,177,324
10_18_28.xml,800,800,ship,190,353,196,359
10_18_28.xml,800,800,ship,199,358,206,363
10_18_28.xml,800,800,ship,214,391,221,396
10_18_28.xml,800,800,ship,195,361,200,366
10_18_28.xml,800,800,ship,222,400,228,405
10_18_28.xml,800,800,ship,174,353,179,357
10_18_28.xml,800,800,ship,182,362,188,367
10_18_28.xml,800,800,ship,203,372,209,375
10_18_28.xml,800,800,ship,187,260,192,265
10_18_28.xml,800,800,ship,172,293,177,299
10_18_28.xml,800,800,ship,190,267,195,272
10_18_28.xml,800,800,ship,196,212,202,218
10_18_28.xml,800,800,ship,233,407,238,412
10_18_28.xml,800,800,ship,204,216,209,222
10_18_28.xml,800,800,ship,183,108,190,119
10_18_28.xml,800,800,ship,390,618,395,625
10_18_28.xml,800,800,ship,389,607,395,612
10_18_28.xml,800,800,ship,396,584,403,589
10_18_28.xml,800,800,ship,346,537,351,542
10_18_28.xml,800,800,ship,321,535,327,539
10_18_28.xml,800,800,ship,401,604,409,609
10_18_28.xml,800,800,ship,413,587,419,592
10_18_28.xml,800,800,ship,208,548,213,552
10_18_28.xml,800,800,ship,236,447,244,454
10_18_28.xml,800,800,ship,256,415,261,420
10_18_28.xml,800,800,ship,221,439,225,442
10_18_28.xml,800,800,ship,466,733,473,740
08_14_19.xml,800,800,ship,162,324,173,331
08_1_15.xml,800,800,ship,18,279,35,323
10_12_3.xml,800,800,ship,275,133,319,162
09_2_13.xml,800,800,ship,195,107,232,137
09_2_13.xml,800,800,ship,383,19,401,33
08_6_30.xml,800,800,ship,568,199,589,222
10_16_17.xml,800,800,ship,672,619,707,678
08_8_15.xml,800,800,ship,435,592,440,598
09_6_24.xml,800,800,ship,224,172,273,199
08_13_12.xml,800,800,ship,370,763,386,778
08_13_12.xml,800,800,ship,750,737,761,750
10_20_25.xml,800,800,ship,50,151,69,190
10_20_25.xml,800,800,ship,48,609,74,641
10_19_7.xml,800,800,ship,282,502,297,520
10_19_7.xml,800,800,ship,317,461,336,476
10_19_7.xml,800,800,ship,479,379,496,401
10_19_7.xml,800,800,ship,461,7,478,23
10_19_7.xml,800,800,ship,461,669,473,684
10_19_7.xml,800,800,ship,456,701,468,721
10_19_7.xml,800,800,ship,409,773,425,784
10_19_7.xml,800,800,ship,474,750,488,766
10_13_18.xml,800,800,ship,165,8,190,26
10_13_18.xml,800,800,ship,479,1,505,25
10_15_19.xml,800,800,ship,640,372,671,392
09_9_23.xml,800,800,ship,671,673,699,698
08_6_29.xml,800,800,ship,61,200,73,212
08_6_29.xml,800,800,ship,102,208,121,227
08_6_29.xml,800,800,ship,58,217,68,231
09_10_24.xml,800,800,ship,727,57,741,71
08_7_24.xml,800,800,ship,128,565,143,582
08_7_24.xml,800,800,ship,278,529,284,537
10_17_6.xml,800,800,ship,347,544,367,572
08_14_11.xml,800,800,ship,625,660,633,670
08_15_22.xml,800,800,ship,243,519,247,524
08_15_22.xml,800,800,ship,258,538,263,547
08_15_22.xml,800,800,ship,264,525,272,537
08_15_22.xml,800,800,ship,140,608,147,613
08_15_22.xml,800,800,ship,122,623,127,628
08_15_22.xml,800,800,ship,87,652,93,658
08_15_22.xml,800,800,ship,78,660,82,665
08_15_22.xml,800,800,ship,313,516,321,522
10_20_9.xml,800,800,ship,95,33,104,42
10_20_9.xml,800,800,ship,94,53,98,60
10_20_9.xml,800,800,ship,106,57,111,67
10_20_9.xml,800,800,ship,165,487,178,500
10_20_9.xml,800,800,ship,186,672,191,678
10_20_9.xml,800,800,ship,154,686,158,692
10_20_9.xml,800,800,ship,79,463,89,471
10_20_9.xml,800,800,ship,194,314,220,375
09_5_19.xml,800,800,ship,267,52,284,68
09_5_19.xml,800,800,ship,266,148,282,162
09_5_19.xml,800,800,ship,383,426,410,448
08_2_20.xml,800,800,ship,34,771,50,787
08_2_20.xml,800,800,ship,107,704,126,734
08_5_30.xml,800,800,ship,193,128,209,142
08_5_22.xml,800,800,ship,361,661,374,677
08_5_22.xml,800,800,ship,526,382,539,394
08_5_22.xml,800,800,ship,565,320,580,331
08_5_22.xml,800,800,ship,80,197,99,221
08_5_22.xml,800,800,ship,1,106,7,115
08_5_22.xml,800,800,ship,1,73,9,79
08_5_22.xml,800,800,ship,26,47,32,54
08_5_22.xml,800,800,ship,11,55,23,62
08_5_22.xml,800,800,ship,7,70,16,74
08_5_22.xml,800,800,ship,8,85,18,92
08_5_22.xml,800,800,ship,20,78,29,85
