,filename,width,height,class,xmin,ymin,xmax,ymax,inshore,result,det_id,bbox,iou
878,12_9_25,800,800,ship,203,123,222,150,0,1,1287,"[203, 123, 222, 150]",0.6266905069351196
879,12_9_25,800,800,ship,385,33,411,64,0,1,1288,"[385, 33, 411, 64]",0.8146861791610718
880,12_9_25,800,800,ship,56,93,79,123,0,1,1285,"[56, 93, 79, 123]",0.660504937171936
881,12_9_25,800,800,ship,26,1,43,16,0,1,1290,"[26, 1, 43, 16]",0.7104421257972717
882,13_10_19,800,800,ship,253,180,270,201,0,1,1313,"[253, 180, 270, 201]",0.7182509303092957
883,13_11_15,800,800,ship,277,738,314,764,0,1,1324,"[277, 738, 314, 764]",0.6278328895568848
884,13_11_15,800,800,ship,60,93,95,131,0,1,1323,"[60, 93, 95, 131]",0.7849405407905579
885,12_8_30,800,800,ship,657,81,672,95,1,1,1236,"[657, 81, 672, 95]",0.786334216594696
886,12_8_30,800,800,ship,648,185,663,200,1,1,1237,"[648, 185, 663, 200]",0.7744898200035095
887,12_8_30,800,800,ship,665,295,688,314,1,1,1233,"[665, 295, 688, 314]",0.6653743386268616
888,12_8_30,800,800,ship,681,400,691,415,1,1,1234,"[681, 400, 691, 415]",0.6509997844696045
889,12_8_30,800,800,ship,579,528,602,552,1,1,1232,"[579, 528, 602, 552]",0.8103551268577576
890,12_8_30,800,800,ship,542,262,546,270,1,1,1235,"[542, 262, 546, 270]",0.26863226294517517
891,12_8_30,800,800,ship,568,238,572,244,1,0,0,"[568, 238, 572, 244]",0.0
892,12_8_30,800,800,ship,563,241,568,245,1,0,0,"[563, 241, 568, 245]",0.0
893,12_8_30,800,800,ship,422,556,430,563,1,0,0,"[422, 556, 430, 563]",0.0
894,13_10_15,800,800,ship,86,670,111,697,0,1,1311,"[86, 670, 111, 697]",0.7708179354667664
895,13_10_15,800,800,ship,284,571,313,594,0,1,1312,"[284, 571, 313, 594]",0.6167027354240417
896,13_11_11,800,800,ship,40,383,52,394,0,1,1321,"[40, 383, 52, 394]",0.6374742984771729
897,13_11_11,800,800,ship,37,503,53,515,0,1,1322,"[37, 503, 53, 515]",0.4219159781932831
898,12_9_19,800,800,ship,29,69,47,103,0,1,1243,"[29, 69, 47, 103]",0.6935049891471863
899,12_9_19,800,800,ship,51,374,65,410,0,1,1242,"[51, 374, 65, 410]",0.6114338040351868
900,12_9_19,800,800,ship,540,272,560,306,0,1,1240,"[540, 272, 560, 306]",0.6518563032150269
901,12_9_19,800,800,ship,552,6,577,36,0,1,1241,"[552, 6, 577, 36]",0.8115197420120239
902,13_13_20,800,800,ship,306,466,333,486,0,1,1359,"[306, 466, 333, 486]",0.8316192626953125
903,13_13_20,800,800,ship,285,732,312,755,0,1,1358,"[285, 732, 312, 755]",0.8245235681533813
904,12_7_22,800,800,ship,484,245,508,259,0,1,1089,"[484, 245, 508, 259]",0.6470041871070862
905,12_8_22,800,800,ship,188,596,208,623,0,1,1161,"[188, 596, 208, 623]",0.6402111053466797
906,12_8_22,800,800,ship,279,401,292,421,0,1,1167,"[279, 401, 292, 421]",0.7422917485237122
907,12_8_22,800,800,ship,359,332,375,357,0,1,1163,"[359, 332, 375, 357]",0.7003606557846069
908,12_8_22,800,800,ship,453,760,471,791,0,1,1162,"[453, 760, 471, 791]",0.7934958338737488
909,12_8_22,800,800,ship,563,784,579,800,0,1,1171,"[563, 784, 579, 800]",0.7385777831077576
910,12_8_22,800,800,ship,520,685,536,708,0,1,1164,"[520, 685, 536, 708]",0.7481755614280701
911,12_8_22,800,800,ship,569,617,582,644,0,1,1165,"[569, 617, 582, 644]",0.7395205497741699
912,12_8_22,800,800,ship,540,542,553,570,0,1,1160,"[540, 542, 553, 570]",0.6578919291496277
913,12_8_22,800,800,ship,618,592,634,621,0,1,1166,"[618, 592, 634, 621]",0.7831403017044067
914,12_8_22,800,800,ship,634,506,647,531,0,1,1168,"[634, 506, 647, 531]",0.7177208662033081
915,12_8_22,800,800,ship,657,452,671,477,0,1,1170,"[657, 452, 671, 477]",0.6433517336845398
916,12_8_22,800,800,ship,678,364,699,392,0,1,1159,"[678, 364, 699, 392]",0.7221032381057739
917,12_8_22,800,800,ship,728,98,741,114,0,1,1169,"[728, 98, 741, 114]",0.6613556742668152
918,12_8_4,800,800,ship,79,102,84,115,0,1,1239,"[79, 102, 84, 115]",0.3119634687900543
919,12_8_27,800,800,ship,21,337,36,357,1,1,1229,"[21, 337, 36, 357]",0.7458842992782593
920,12_9_20,800,800,ship,191,67,220,89,0,1,1244,"[191, 67, 220, 89]",0.5516201257705688
921,12_9_20,800,800,ship,506,35,524,64,0,1,1245,"[506, 35, 524, 64]",0.7158745527267456
922,13_13_16,800,800,ship,728,136,758,158,0,1,1353,"[728, 136, 758, 158]",0.8434389233589172
923,12_9_23,800,800,ship,109,657,151,697,0,1,1265,"[109, 657, 151, 697]",0.5031752586364746
924,12_9_23,800,800,ship,423,441,458,489,0,1,1266,"[423, 441, 458, 489]",0.6934450268745422
925,12_9_23,800,800,ship,635,502,664,533,0,1,1264,"[635, 502, 664, 533]",0.8681948781013489
926,12_9_23,800,800,ship,591,109,624,142,0,1,1267,"[591, 109, 624, 142]",0.7760711908340454
927,12_9_23,800,800,ship,654,349,680,378,0,1,1268,"[654, 349, 680, 378]",0.7627595663070679
928,13_13_10,800,800,ship,28,116,37,131,0,1,1348,"[28, 116, 37, 131]",0.5900896191596985
929,13_17_25,800,800,ship,248,421,279,442,0,1,1427,"[248, 421, 279, 442]",0.7485321164131165
930,13_17_25,800,800,ship,492,333,523,351,0,1,1428,"[492, 333, 523, 351]",0.7385375499725342
931,13_17_25,800,800,ship,255,773,283,790,0,1,1429,"[255, 773, 283, 790]",0.7296035885810852
932,13_1_19,800,800,ship,195,287,216,311,1,1,1487,"[195, 287, 216, 311]",0.6696328520774841
933,13_1_19,800,800,ship,345,191,353,201,1,0,0,"[345, 191, 353, 201]",0.0
934,13_1_19,800,800,ship,360,167,368,178,1,1,1492,"[360, 167, 368, 178]",0.797487735748291
935,13_1_19,800,800,ship,368,152,379,161,1,0,0,"[368, 152, 379, 161]",0.0
936,13_1_19,800,800,ship,300,153,311,171,1,1,1494,"[300, 153, 311, 171]",0.7872330546379089
937,13_1_19,800,800,ship,308,120,321,134,1,0,0,"[308, 120, 321, 134]",0.0
938,13_1_19,800,800,ship,296,204,307,215,1,1,1493,"[296, 204, 307, 215]",0.5846736431121826
939,13_1_19,800,800,ship,346,74,360,84,1,1,1489,"[346, 74, 360, 84]",0.6989268660545349
940,13_1_19,800,800,ship,380,17,389,28,1,1,1488,"[380, 17, 389, 28]",0.7278661727905273
941,13_1_19,800,800,ship,392,56,405,78,1,0,0,"[392, 56, 405, 78]",0.0
942,13_1_19,800,800,ship,296,92,308,104,1,1,1496,"[296, 92, 308, 104]",0.5279955863952637
943,13_1_19,800,800,ship,226,182,241,196,1,0,0,"[226, 182, 241, 196]",0.0
944,13_1_19,800,800,ship,238,166,257,180,1,0,0,"[238, 166, 257, 180]",0.0
945,13_1_19,800,800,ship,213,188,222,197,1,0,0,"[213, 188, 222, 197]",0.0
946,13_1_19,800,800,ship,577,6,584,18,1,0,0,"[577, 6, 584, 18]",0.0
947,13_1_19,800,800,ship,584,7,596,19,1,0,0,"[584, 7, 596, 19]",0.0
948,13_1_19,800,800,ship,570,6,578,17,1,0,0,"[570, 6, 578, 17]",0.0
949,13_1_19,800,800,ship,121,273,127,280,1,1,1490,"[121, 273, 127, 280]",0.3729829490184784
950,13_1_19,800,800,ship,179,338,185,343,1,0,0,"[179, 338, 185, 343]",0.0
951,13_1_19,800,800,ship,171,337,177,344,1,0,0,"[171, 337, 177, 344]",0.0
952,13_1_19,800,800,ship,153,336,163,344,1,0,0,"[153, 336, 163, 344]",0.0
953,13_1_19,800,800,ship,239,285,246,291,1,0,0,"[239, 285, 246, 291]",0.0
954,13_1_19,800,800,ship,5,374,16,381,1,0,0,"[5, 374, 16, 381]",0.0
955,13_1_19,800,800,ship,54,380,59,384,1,0,0,"[54, 380, 59, 384]",0.0
956,13_1_19,800,800,ship,434,348,440,352,1,0,0,"[434, 348, 440, 352]",0.0
957,13_14_15,800,800,ship,730,251,757,267,0,1,1368,"[730, 251, 757, 267]",0.7670024633407593
958,13_18_28,800,800,ship,242,705,314,750,0,1,1458,"[242, 705, 314, 750]",0.5678001642227173
959,13_18_28,800,800,ship,734,387,771,410,0,1,1454,"[734, 387, 771, 410]",0.6924079060554504
960,13_18_28,800,800,ship,767,515,800,534,0,1,1456,"[767, 515, 800, 534]",0.8819047212600708
961,13_18_28,800,800,ship,748,773,776,789,0,1,1455,"[748, 773, 776, 789]",0.7127289175987244
962,13_1_17,800,800,ship,496,407,506,419,1,1,1478,"[496, 407, 506, 419]",0.7513459920883179
963,13_1_17,800,800,ship,499,425,513,439,1,1,1479,"[499, 425, 513, 439]",0.5099703073501587
964,13_17_26,800,800,ship,2,562,20,576,0,1,1434,"[2, 562, 20, 576]",0.5966184735298157
965,13_17_26,800,800,ship,36,488,77,522,0,1,1432,"[36, 488, 77, 522]",0.8021478652954102
966,13_17_26,800,800,ship,342,371,367,387,0,1,1431,"[342, 371, 367, 387]",0.6898497343063354
967,13_17_26,800,800,ship,551,535,585,563,0,1,1430,"[551, 535, 585, 563]",0.6595432758331299
968,13_17_26,800,800,ship,533,408,560,424,0,1,1433,"[533, 408, 560, 424]",0.6004401445388794
969,13_18_27,800,800,ship,192,334,234,371,0,1,1453,"[192, 334, 234, 371]",0.6076014637947083
970,13_18_27,800,800,ship,500,713,525,733,0,1,1451,"[500, 713, 525, 733]",0.7919860482215881
971,13_18_27,800,800,ship,555,594,607,625,0,1,1452,"[555, 594, 607, 625]",0.7015271782875061
972,13_18_27,800,800,ship,431,69,454,89,0,1,1450,"[431, 69, 454, 89]",0.8380534648895264
973,13_18_27,800,800,ship,637,153,679,170,0,1,1449,"[637, 153, 679, 170]",0.6857759356498718
974,13_15_6,800,800,ship,388,93,411,108,1,1,1400,"[388, 93, 411, 108]",0.6992641091346741
975,13_15_6,800,800,ship,268,288,280,307,1,1,1402,"[268, 288, 280, 307]",0.45729610323905945
976,13_15_6,800,800,ship,292,271,320,288,1,1,1401,"[292, 271, 320, 288]",0.4672009348869324
977,13_15_6,800,800,ship,391,286,406,294,1,0,0,"[391, 286, 406, 294]",0.0
978,13_15_6,800,800,ship,440,387,463,405,1,0,0,"[440, 387, 463, 405]",0.0
979,13_16_30,800,800,ship,259,599,274,617,1,1,1417,"[259, 599, 274, 617]",0.7308138608932495
980,13_16_30,800,800,ship,671,370,684,379,1,1,1416,"[671, 370, 684, 379]",0.6941305994987488
981,13_16_30,800,800,ship,670,389,685,400,1,1,1415,"[670, 389, 685, 400]",0.8235020041465759
982,13_16_30,800,800,ship,704,585,709,592,1,1,1419,"[704, 585, 709, 592]",0.5018413662910461
983,13_16_30,800,800,ship,652,586,659,593,1,0,0,"[652, 586, 659, 593]",0.0
984,13_15_16,800,800,ship,228,527,246,543,0,1,1390,"[228, 527, 246, 543]",0.625312864780426
985,13_2_1,800,800,ship,443,505,474,535,0,1,1503,"[443, 505, 474, 535]",0.7723073959350586
986,13_16_13,800,800,ship,510,599,516,608,0,1,1406,"[510, 599, 516, 608]",0.2957442104816437
987,13_2_15,800,800,ship,434,387,452,417,0,1,1507,"[434, 387, 452, 417]",0.6701008081436157
988,13_19_27,800,800,ship,209,22,217,38,0,1,1469,"[209, 22, 217, 38]",0.5772225260734558
989,13_18_26,800,800,ship,209,391,246,420,0,1,1448,"[209, 391, 246, 420]",0.5070092082023621
990,13_18_26,800,800,ship,756,333,785,351,0,1,1447,"[756, 333, 785, 351]",0.6872692108154297
991,13_15_30,800,800,ship,291,199,300,206,1,0,0,"[291, 199, 300, 206]",0.0
992,13_15_30,800,800,ship,287,186,299,193,1,0,0,"[287, 186, 299, 193]",0.0
993,13_15_30,800,800,ship,309,185,320,192,1,0,0,"[309, 185, 320, 192]",0.0
994,13_15_30,800,800,ship,304,197,312,204,1,0,0,"[304, 197, 312, 204]",0.0
995,13_18_24,800,800,ship,623,133,670,165,0,1,1446,"[623, 133, 670, 165]",0.7172808647155762
996,13_1_15,800,800,ship,384,691,391,698,0,1,1477,"[384, 691, 391, 698]",0.39951908588409424
997,13_16_21,800,800,ship,50,164,89,189,0,1,1408,"[50, 164, 89, 189]",0.8169479370117188
998,13_19_29,800,800,ship,241,212,275,237,0,1,1471,"[241, 212, 275, 237]",0.7475886344909668
999,13_19_29,800,800,ship,750,268,781,284,0,1,1472,"[750, 268, 781, 284]",0.7509608268737793
1000,13_2_18,800,800,ship,27,708,59,746,1,1,1515,"[27, 708, 59, 746]",0.7254525423049927
1001,13_2_18,800,800,ship,174,750,224,779,1,1,1514,"[174, 750, 224, 779]",0.8653283715248108
1002,13_2_18,800,800,ship,327,334,341,361,1,1,1519,"[327, 334, 341, 361]",0.8813044428825378
1003,13_2_18,800,800,ship,411,390,438,413,1,1,1513,"[411, 390, 438, 413]",0.7919837832450867
1004,13_2_18,800,800,ship,476,381,491,407,1,1,1516,"[476, 381, 491, 407]",0.7785352468490601
1005,13_2_18,800,800,ship,484,295,500,312,1,1,1517,"[484, 295, 500, 312]",0.7743913531303406
1006,13_2_18,800,800,ship,572,240,582,254,1,1,1520,"[572, 240, 582, 254]",0.8283179998397827
1007,13_2_18,800,800,ship,650,518,659,529,1,1,1522,"[650, 518, 659, 529]",0.6895056962966919
1008,13_2_18,800,800,ship,90,450,107,467,1,0,0,"[90, 450, 107, 467]",0.0
1009,13_2_18,800,800,ship,127,595,137,608,1,1,1521,"[127, 595, 137, 608]",0.7618333697319031
1010,13_2_18,800,800,ship,740,384,800,456,1,1,1518,"[740, 384, 800, 456]",0.6921727061271667
1011,13_2_18,800,800,ship,85,250,98,268,1,0,0,"[85, 250, 98, 268]",0.0
1012,13_2_18,800,800,ship,131,20,143,29,1,0,0,"[131, 20, 143, 29]",0.0
1013,13_14_19,800,800,ship,159,549,189,577,0,1,1371,"[159, 549, 189, 577]",0.8625933527946472
1014,13_14_19,800,800,ship,396,420,408,432,0,1,1372,"[396, 420, 408, 432]",0.8493552207946777
1015,13_17_30,800,800,ship,273,735,313,758,0,1,1441,"[273, 735, 313, 758]",0.6442958116531372
1016,13_19_28,800,800,ship,712,301,735,317,0,1,1470,"[712, 301, 735, 317]",0.6355302929878235
1017,13_17_29,800,800,ship,225,704,247,720,0,1,1439,"[225, 704, 247, 720]",0.7070676684379578
1018,13_17_29,800,800,ship,253,717,265,727,0,1,1438,"[253, 717, 265, 727]",0.47825661301612854
1019,13_16_22,800,800,ship,753,398,779,434,0,1,1409,"[753, 398, 779, 434]",0.8703763484954834
1020,13_19_30,800,800,ship,256,386,294,405,0,1,1473,"[256, 386, 294, 405]",0.7889352440834045
1021,13_19_30,800,800,ship,506,530,554,551,0,1,1474,"[506, 530, 554, 551]",0.7652489542961121
1022,13_17_27,800,800,ship,201,665,221,686,0,1,1436,"[201, 665, 221, 686]",0.7688551545143127
1023,13_17_27,800,800,ship,341,434,352,443,0,1,1437,"[341, 434, 352, 443]",0.5810613632202148
1024,13_14_5,800,800,ship,221,110,229,121,0,1,1383,"[221, 110, 229, 121]",0.6849681735038757
1025,13_14_5,800,800,ship,233,114,242,125,0,1,1382,"[233, 114, 242, 125]",0.7177500128746033
1026,13_2_3,800,800,ship,240,299,249,319,0,1,1529,"[240, 299, 249, 319]",0.6743417382240295
1027,13_16_23,800,800,ship,309,78,325,93,0,1,1410,"[309, 78, 325, 93]",0.8338080644607544
1028,13_2_19,800,800,ship,234,482,264,506,1,1,1524,"[234, 482, 264, 506]",0.2091090977191925
1029,13_2_19,800,800,ship,255,503,280,529,1,1,1524,"[255, 503, 280, 529]",0.1887790560722351
1030,13_2_19,800,800,ship,23,403,57,426,1,1,1525,"[23, 403, 57, 426]",0.0352603942155838
1031,13_2_19,800,800,ship,2,427,30,453,1,0,0,"[2, 427, 30, 453]",0.0
1032,13_1_2,800,800,ship,589,286,615,310,0,1,1497,"[589, 286, 615, 310]",0.7867503762245178
1033,13_1_18,800,800,ship,559,318,570,324,1,1,1481,"[559, 318, 570, 324]",0.5257290005683899
1034,13_1_18,800,800,ship,589,322,599,332,1,0,0,"[589, 322, 599, 332]",0.0
1035,13_1_18,800,800,ship,634,335,641,341,1,1,1486,"[634, 335, 641, 341]",0.6804501414299011
1036,13_1_18,800,800,ship,678,306,688,317,1,0,0,"[678, 306, 688, 317]",0.0
1037,13_1_18,800,800,ship,508,411,514,419,1,1,1483,"[508, 411, 514, 419]",0.579900324344635
1038,13_1_18,800,800,ship,554,649,559,657,1,0,0,"[554, 649, 559, 657]",0.0
1039,13_1_18,800,800,ship,545,595,557,613,1,1,1484,"[545, 595, 557, 613]",0.3819642663002014
1040,13_1_18,800,800,ship,557,527,568,536,1,1,1485,"[557, 527, 568, 536]",0.39118632674217224
1041,13_1_18,800,800,ship,179,238,186,247,1,0,0,"[179, 238, 186, 247]",0.0
1042,13_1_18,800,800,ship,243,292,249,301,1,0,0,"[243, 292, 249, 301]",0.0
1043,13_1_18,800,800,ship,729,366,735,374,1,1,1482,"[729, 366, 735, 374]",0.523685872554779
1044,13_15_14,800,800,ship,128,244,140,266,0,1,1388,"[128, 244, 140, 266]",0.61515873670578
1045,13_17_22,800,800,ship,244,123,288,157,0,1,1421,"[244, 123, 288, 157]",0.671177327632904
1046,13_17_22,800,800,ship,767,99,796,118,0,1,1422,"[767, 99, 796, 118]",0.7976709604263306
1047,13_15_20,800,800,ship,462,471,492,505,0,1,1391,"[462, 471, 492, 505]",0.7451362013816833
1048,13_13_9,800,800,ship,781,83,800,102,0,1,1364,"[781, 83, 800, 102]",0.9035869836807251
1049,13_15_23,800,800,ship,129,101,159,126,0,1,1396,"[129, 101, 159, 126]",0.618816077709198
1050,13_15_23,800,800,ship,197,373,233,414,0,1,1397,"[197, 373, 233, 414]",0.868378221988678
1051,13_14_21,800,800,ship,1,43,13,57,0,1,1379,"[1, 43, 13, 57]",0.6275852918624878
1052,13_14_21,800,800,ship,257,243,291,266,0,1,1377,"[257, 243, 291, 266]",0.7357748746871948
1053,13_14_21,800,800,ship,321,45,361,70,0,1,1376,"[321, 45, 361, 70]",0.7486607432365417
1054,13_14_21,800,800,ship,781,492,800,511,0,1,1378,"[781, 492, 800, 511]",0.7690119743347168
1055,13_14_20,800,800,ship,111,466,144,494,0,1,1373,"[111, 466, 144, 494]",0.7372167110443115
1056,13_14_20,800,800,ship,478,343,490,351,0,1,1374,"[478, 343, 490, 351]",0.543766438961029
1057,13_14_20,800,800,ship,784,35,800,49,0,1,1375,"[784, 35, 800, 49]",0.7040595412254333
1058,13_1_1,800,800,ship,520,439,553,463,0,1,1475,"[520, 439, 553, 463]",0.882427453994751
1059,13_15_22,800,800,ship,442,183,455,197,0,1,1394,"[442, 183, 455, 197]",0.6507937908172607
1060,13_16_24,800,800,ship,454,294,487,320,0,1,1411,"[454, 294, 487, 320]",0.7761912941932678
1061,13_16_24,800,800,ship,431,660,461,681,0,1,1412,"[431, 660, 461, 681]",0.8041749596595764
1062,13_13_30,800,800,ship,700,726,716,736,1,1,1362,"[700, 726, 716, 736]",0.6869406700134277
1063,13_18_30,800,800,ship,128,609,164,633,0,1,1461,"[128, 609, 164, 633]",0.7484411597251892
1064,13_18_30,800,800,ship,598,392,623,422,0,1,1462,"[598, 392, 623, 422]",0.6277779936790466
1065,13_15_10,800,800,ship,339,261,351,273,0,1,1384,"[339, 261, 351, 273]",0.7763655781745911
1066,13_19_23,800,800,ship,87,449,102,472,0,1,1468,"[87, 449, 102, 472]",0.6860072016716003
1067,13_2_17,800,800,ship,584,413,629,441,0,1,1510,"[584, 413, 629, 441]",0.9055085778236389
1068,13_2_17,800,800,ship,491,569,520,594,0,1,1508,"[491, 569, 520, 594]",0.8943494558334351
1069,13_2_17,800,800,ship,496,688,523,722,0,1,1512,"[496, 688, 523, 722]",0.6683273315429688
1070,13_2_17,800,800,ship,662,587,700,610,0,1,1509,"[662, 587, 700, 610]",0.7405223846435547
1071,13_2_17,800,800,ship,733,774,755,795,0,1,1511,"[733, 774, 755, 795]",0.5901070833206177
1072,13_13_5,800,800,ship,103,400,120,413,0,1,1363,"[103, 400, 120, 413]",0.7071555256843567
1073,13_16_27,800,800,ship,14,480,28,500,0,1,1414,"[14, 480, 28, 500]",0.7584120035171509
1074,13_16_27,800,800,ship,66,487,83,510,0,1,1413,"[66, 487, 83, 510]",0.7200953960418701
1075,13_2_2,800,800,ship,289,132,334,166,0,1,1527,"[289, 132, 334, 166]",0.557953417301178
1076,13_18_29,800,800,ship,659,622,684,639,0,1,1460,"[659, 622, 684, 639]",0.7488580942153931
1077,13_18_23,800,800,ship,385,507,393,518,0,1,1445,"[385, 507, 393, 518]",0.40140166878700256
1078,13_14_18,800,800,ship,657,86,667,97,0,1,1370,"[657, 86, 667, 97]",0.5412355065345764
1079,13_14_18,800,800,ship,750,576,782,604,0,1,1369,"[750, 576, 782, 604]",0.8607353568077087
1080,13_14_22,800,800,ship,1,498,14,516,0,1,1380,"[1, 498, 14, 516]",0.7483786940574646
1081,13_17_24,800,800,ship,32,739,65,757,0,1,1426,"[32, 739, 65, 757]",0.8392740488052368
1082,13_17_24,800,800,ship,660,26,682,44,0,1,1425,"[660, 26, 682, 44]",0.7160808444023132
1083,13_17_23,800,800,ship,157,95,179,122,0,1,1423,"[157, 95, 179, 122]",0.7871102690696716
1084,13_15_21,800,800,ship,434,67,472,92,0,1,1392,"[434, 67, 472, 92]",0.6142723560333252
1085,13_15_21,800,800,ship,587,365,615,388,0,1,1393,"[587, 365, 615, 388]",0.8981214165687561
1086,13_8_10,800,800,ship,256,699,276,716,0,1,1586,"[256, 699, 276, 716]",0.582335352897644
1087,14_11_13,800,800,ship,289,453,312,473,0,1,1628,"[289, 453, 312, 473]",0.679982602596283
1088,13_9_7,800,800,ship,228,706,241,717,0,1,1605,"[228, 706, 241, 717]",0.5186396837234497
1089,13_6_4,800,800,ship,184,694,192,706,0,1,1575,"[184, 694, 192, 706]",0.719585120677948
1090,14_10_14,800,800,ship,104,133,118,153,0,1,1625,"[104, 133, 118, 153]",0.5859284400939941
1091,13_9_15,800,800,ship,51,699,89,737,0,1,1601,"[51, 699, 89, 737]",0.7997211813926697
1092,13_7_9,800,800,ship,440,334,471,361,0,1,1585,"[440, 334, 471, 361]",0.7902737259864807
1093,13_4_9,800,800,ship,747,560,769,579,0,1,1559,"[747, 560, 769, 579]",0.747144877910614
1094,13_4_5,800,800,ship,747,426,790,464,0,1,1554,"[747, 426, 790, 464]",0.8014966249465942
1095,13_4_5,800,800,ship,769,586,800,607,0,1,1553,"[769, 586, 800, 607]",0.7444985508918762
1096,13_3_18,800,800,ship,73,69,103,93,0,1,1535,"[73, 69, 103, 93]",0.8108696937561035
1097,13_3_18,800,800,ship,105,224,140,240,0,1,1534,"[105, 224, 140, 240]",0.7482275366783142
1098,13_3_18,800,800,ship,488,317,497,328,0,1,1536,"[488, 317, 497, 328]",0.5294478535652161
1099,13_3_18,800,800,ship,445,6,454,14,0,0,0,"[445, 6, 454, 14]",0.0
1100,13_8_8,800,800,ship,562,473,587,486,0,1,1591,"[562, 473, 587, 486]",0.4891585111618042
1101,13_6_19,800,800,ship,466,288,478,300,0,1,1574,"[466, 288, 478, 300]",0.6659868359565735
1102,13_9_11,800,800,ship,103,229,132,250,0,1,1596,"[103, 229, 132, 250]",0.7184064984321594
1103,13_9_11,800,800,ship,9,703,42,731,0,1,1597,"[9, 703, 42, 731]",0.7539420127868652
1104,13_8_9,800,800,ship,423,411,449,428,0,1,1592,"[423, 411, 449, 428]",0.6150262951850891
1105,13_8_9,800,800,ship,596,627,628,650,0,1,1593,"[596, 627, 628, 650]",0.7481634616851807
1106,13_5_7,800,800,ship,301,641,340,670,0,1,1567,"[301, 641, 340, 670]",0.7313100099563599
1107,13_5_7,800,800,ship,422,372,467,413,0,1,1568,"[422, 372, 467, 413]",0.6054262518882751
1108,14_10_13,800,800,ship,120,718,131,733,0,1,1617,"[120, 718, 131, 733]",0.7092251777648926
1109,14_10_13,800,800,ship,120,546,138,566,0,1,1619,"[120, 546, 138, 566]",0.6107676029205322
1110,14_10_13,800,800,ship,244,630,256,642,0,1,1618,"[244, 630, 256, 642]",0.6755547523498535
1111,14_10_13,800,800,ship,212,733,223,756,0,1,1620,"[212, 733, 223, 756]",0.778520405292511
1112,14_10_13,800,800,ship,150,133,163,177,0,1,1622,"[150, 133, 163, 177]",0.6361411809921265
1113,14_10_13,800,800,ship,705,136,730,156,0,1,1616,"[705, 136, 730, 156]",0.6561363339424133
1114,14_10_13,800,800,ship,595,221,608,235,0,1,1621,"[595, 221, 608, 235]",0.7085652351379395
1115,14_10_13,800,800,ship,636,286,648,297,0,1,1623,"[636, 286, 648, 297]",0.47031185030937195
1116,14_10_13,800,800,ship,762,473,773,487,0,1,1624,"[762, 473, 773, 487]",0.8033652305603027
